1.122994652406419, 249.08751379339628
3.0481283422459917, 248.8692446675641
5.133689839572192, 266.7733760170736
8.021390374331549, 266.4459723283253
9.946524064171125, 270.7628505947837
11.711229946524064, 207.07070707070716
14.598930481283425, 165.9269768513468
17.00534759358289, 170.18928783634692
19.25133689839572, 169.93464052287618
22.139037433155075, 183.21267901099873
24.06417112299465, 192.0647046697468
25.989304812834227, 223.5924672899464
27.914438502673796, 264.19052469472626
29.999999999999993, 204.99715037530177
33.04812834224599, 236.39758933876556
35.93582887700535, 258.7459226114688
38.98395721925133, 281.07606679035234
40.9090909090909, 353.420155941164
42.994652406417096, 407.6054664289959
46.0427807486631, 493.42767409994303
48.93048128342246, 493.10027041119474
52.139037433155075, 642.3963524803864
55.026737967914436, 701.0258648914112
58.074866310160424, 764.1723356009072
61.12299465240641, 954.30293329453
63.04812834224598, 972.2252537378588
64.97326203208556, 981.0772793966071
68.98395721925132, 1053.1849103277675
